재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 3분기 3개월	당기 3분기 누적	전기 3분기 3개월	전기 3분기 누적	전기	전전기
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2020-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	351,670,443,810	948,285,357,922	328,194,823,888	1,024,324,556,351		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2020-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	142,323,183,515	402,767,554,016	140,508,816,306	439,322,703,035		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2020-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	영업이익	209,347,260,295	545,517,803,906	187,686,007,582	585,001,853,316		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2020-09-30	3분기보고서	KRW	dart_OtherGains	기타수익	-13,419,362,921	154,664,237,246	109,241,273,069	277,177,101,222		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2020-09-30	3분기보고서	KRW	dart_OtherLosses	기타비용	32,497,585,444	164,635,014,437	45,313,615,601	206,146,164,698		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2020-09-30	3분기보고서	KRW	entity00120030_udf_IS_20171189420759_IncomeStatementAbstract	관계회사지분증권손익	-658,279,695	-3,021,527,864	-5,257,631,909	-5,253,269,554		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2020-09-30	3분기보고서	KRW	entity00120030_udf_IS_2017118942533_udf_IS_20171189420759_IncomeStatementAbstract	   지분법이익	698,772,605	1,531,524,777	483,418,994	1,084,153,552		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2020-09-30	3분기보고서	KRW	entity00120030_udf_IS_20171189431832_udf_IS_20171189420759_IncomeStatementAbstract	   지분법손실	-1,357,052,300	-4,553,052,641	-5,741,050,903	-6,337,423,106		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2020-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	14,731,511,198	85,206,506,180	56,084,997,144	160,295,782,216		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2020-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	금융원가	35,608,853,650	164,331,891,155	64,521,316,351	182,590,468,066		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익	141,894,689,783	453,400,113,876	237,919,713,934	628,484,834,436		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2020-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	39,106,865,380	133,907,379,893	65,058,304,684	180,953,297,662		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	102,787,824,403	319,492,733,983	172,861,409,250	447,531,536,774		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2020-09-30	3분기보고서	KRW	entity00120030_udf_IS_20171189464915_ProfitLoss	   지배기업의 소유주에게 귀속되는 당기순이익	96,770,437,276	305,545,199,531	172,319,355,638	442,871,475,154		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2020-09-30	3분기보고서	KRW	entity00120030_udf_IS_201711894652175_ProfitLoss	   비지배지분에 귀속되는 당기순이익	6,017,387,127	13,947,534,452	542,053,612	4,660,061,620		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2020-09-30	3분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2020-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	1,219	3,843	2,624	5,589		
손익계산서, 기능별 분류 - 연결재무제표	[006360]	GS건설	유가증권시장상장법인	411	건물 건설업	12	2020-09-30	3분기보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	   희석주당이익(손실)	1,133	3,664	2,531	5,101		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-09-30	3분기보고서	KRW	ifrs-full_Revenue	수익(매출액)	641,495,224,144	2,173,553,825,858	912,641,876,518	3,069,460,834,299		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-09-30	3분기보고서	KRW	dart_RevenueFromSaleOfGoodsMerchandise	   상품매출액	587,694,220,711	1,959,865,740,237	848,018,699,358	2,896,483,638,155		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-09-30	3분기보고서	KRW	dart_RevenueFromSaleOfGoodsProduct	   제품매출액	40,617,723,305	170,567,691,891	50,753,334,385	133,393,359,362		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-09-30	3분기보고서	KRW	dart_RevenueFromRenderingOfServicesCommission	   수수료매출	13,183,280,128	43,120,393,730	13,869,842,775	39,583,836,782		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	매출원가	612,250,292,026	2,065,861,165,387	876,510,686,586	2,957,408,177,250		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-09-30	3분기보고서	KRW	dart_CostOfSalesFromSaleOfGoodsMerchandises	   상품매출원가	561,237,568,032	1,873,141,184,844	819,908,410,758	2,810,100,930,353		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-09-30	3분기보고서	KRW	dart_CostOfSalesFromSaleOfGoodsProduct	   제품매출원가	40,536,858,205	160,936,840,362	46,076,986,659	117,930,555,352		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-09-30	3분기보고서	KRW	dart_CostOfSalesFromRenderingOfServicesCommission	   수수료매출원가	10,475,865,789	31,783,140,181	10,525,289,169	29,376,691,545		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	29,244,932,118	107,692,660,471	36,131,189,932	112,052,657,049		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	21,795,827,381	66,449,755,641	22,998,217,104	65,971,705,475		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	7,449,104,737	41,242,904,830	13,132,972,828	46,080,951,574		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-09-30	3분기보고서	KRW	dart_OtherGains	기타이익	19,558,365,056	96,850,537,597	31,389,518,701	100,026,005,839		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-09-30	3분기보고서	KRW	dart_OtherLosses	기타손실	19,820,317,552	99,055,958,141	34,464,866,159	103,044,085,338		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	372,997,653	1,299,727,230	151,956,961	1,137,631,240		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	금융원가	3,926,630,801	12,958,144,099	5,313,922,721	17,671,011,747		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-09-30	3분기보고서	KRW	entity00138190_udf_IS_2017111154728627_IncomeStatementAbstract	관계기업관련손익	17,621,385	-870,640,031	-284,207,754	-188,354,835		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossBeforeTax	법인세비용차감전순이익(손실)	3,651,140,478	26,508,427,386	4,611,451,856	26,341,136,733		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-09-30	3분기보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	법인세비용	1,350,742,111	8,092,420,509	1,694,438,214	8,056,188,377		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	당기순이익(손실)	2,300,398,367	18,416,006,877	2,917,013,642	18,284,948,356		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToAbstract	당기순이익(손실)의 귀속 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 당기순이익(손실)	2,598,019,312	18,496,825,548	2,950,471,122	17,914,563,082		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-09-30	3분기보고서	KRW	ifrs-full_ProfitLossAttributableToNoncontrollingInterests	   비지배지분에 귀속되는 당기순이익(손실)	-297,620,945	-80,818,671	-33,457,480	370,385,274		
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-09-30	3분기보고서	KRW	ifrs-full_EarningsPerShareAbstract	주당이익 [abstract]						
손익계산서, 기능별 분류 - 연결재무제표	[001250]	GS글로벌	유가증권시장상장법인	468	상품 종합 도매업	12	2020-09-30	3분기보고서	KRW	ifrs-full_BasicEarningsLossPerShare	   기본주당이익(손실)	31	224	36	217		
손익계산서, 기능별 분류 - 연결재무제표	[028150]	GS홈쇼핑	코스닥시장상장법인	602	텔레비전 방송업	12	2020-09-30	3분기보고서	KRW	ifrs-full_Revenue	수익(매출액)	295,196,694,994	917,178,739,782	288,579,932,887	889,973,502,786		
손익계산서, 기능별 분류 - 연결재무제표	[028150]	GS홈쇼핑	코스닥시장상장법인	602	텔레비전 방송업	12	2020-09-30	3분기보고서	KRW	ifrs-full_CostOfSales	매출원가	78,065,370,060	270,854,298,656	99,031,802,710	292,089,302,237		
손익계산서, 기능별 분류 - 연결재무제표	[028150]	GS홈쇼핑	코스닥시장상장법인	602	텔레비전 방송업	12	2020-09-30	3분기보고서	KRW	ifrs-full_GrossProfit	매출총이익	217,131,324,934	646,324,441,126	189,548,130,177	597,884,200,549		
손익계산서, 기능별 분류 - 연결재무제표	[028150]	GS홈쇼핑	코스닥시장상장법인	602	텔레비전 방송업	12	2020-09-30	3분기보고서	KRW	dart_TotalSellingGeneralAdministrativeExpenses	판매비와관리비	179,211,448,009	535,525,382,617	169,675,791,028	506,733,461,300		
손익계산서, 기능별 분류 - 연결재무제표	[028150]	GS홈쇼핑	코스닥시장상장법인	602	텔레비전 방송업	12	2020-09-30	3분기보고서	KRW	dart_OperatingIncomeLoss	영업이익(손실)	37,919,876,925	110,799,058,509	19,872,339,149	91,150,739,249		
손익계산서, 기능별 분류 - 연결재무제표	[028150]	GS홈쇼핑	코스닥시장상장법인	602	텔레비전 방송업	12	2020-09-30	3분기보고서	KRW	dart_OtherGains	기타수익	198,163,897	571,229,101	104,836,649	524,325,606		
손익계산서, 기능별 분류 - 연결재무제표	[028150]	GS홈쇼핑	코스닥시장상장법인	602	텔레비전 방송업	12	2020-09-30	3분기보고서	KRW	dart_OtherLosses	기타비용	854,088,822	3,419,078,598	856,757,087	1,433,872,810		
손익계산서, 기능별 분류 - 연결재무제표	[028150]	GS홈쇼핑	코스닥시장상장법인	602	텔레비전 방송업	12	2020-09-30	3분기보고서	KRW	ifrs-full_FinanceIncome	금융수익	1,196,292,045	14,481,840,736	12,822,300,204	33,577,513,694		
손익계산서, 기능별 분류 - 연결재무제표	[028150]	GS홈쇼핑	코스닥시장상장법인	602	텔레비전 방송업	12	2020-09-30	3분기보고서	KRW	ifrs-full_FinanceCosts	금융원가	2,081,752,020	3,961,675,055	59,375,962	703,617,874		
손익계산서, 기능별 분류 - 연결재무제표	[028150]	GS홈쇼핑	코스닥시장상장법인	602	텔레비전 방송업	12	2020-09-30	3분기보고서	KRW	entity00207755_udf_IS_2017112152458201_IncomeStatementAbstract	관계기업손익	6,331,004,490	-1,209,955,234	-2,228,247,696	-12,228,933,063		
손익계산서, 기능별 분류 - 연결재무제표	[028150]	GS홈쇼핑	코스닥시장상장법인	602	텔레비전 방송업	12	2020-09-30	3분기보고서	KRW	entity00207755_udf_IS_2017112152616168_udf_IS_2017112152458201_IncomeStatementAbstract	   지분법이익	497,930,766	1,991,224,243	-10,152,102	288,620,404		
손익계산서, 기능별 분류 - 연결재무제표	[028150]	GS홈쇼핑	코스닥시장상장법인	602	텔레비전 방송업	12	2020-09-30	3분기보고서	KRW	entity00207755_udf_IS_202086131824327_udf_IS_2017112152458201_IncomeStatementAbstract	   지분법손실	-3,452,666,793	-13,950,753,751	-3,752,469,362	-10,490,561,239		
손익계산서, 기능별 분류 - 연결재무제표	[028150]	GS홈쇼핑	코스닥시장상장법인	602	텔레비전 방송업	12	2020-09-30	3분기보고서	KRW	entity00207755_udf_IS_202086131831117_udf_IS_2017112152458201_IncomeStatementAbstract	   관계기업투자주식처분이익	9,605,716,645	11,204,338,821	1,700,496,054	4,785,778,929		
손익계산서, 기능별 분류 - 연결재무제표	[028150]	GS홈쇼핑	코스닥시장상장법인	602	텔레비전 방송업	12	2020-09-30	3분기보고서	KRW	entity00207755_udf_IS_202086131832695_udf_IS_2017112152458201_IncomeStatementAbstract	   관계기업투자주식처분손실	-319,976,128	-454,764,547	-166,122,286	-470,498,303		
손익계산서, 기능별 분류 - 연결재무제표	[028150]	GS홈쇼핑	코스닥시장상장법인	602	텔레비전 방송업	12	2020-09-30	3분기보고서	KRW	entity00207755_udf_IS_2017112152628850_udf_IS_2017112152458201_IncomeStatementAbstract	   관계기업투자주식손상차손				-6,342,272,854		
